question,optionA,optionB,optionC,optionD,language,category,language2
您如何在EBS卷上保護靜態數據?,(A) 創建一個限制對磁碟區讀寫訪問的IAM策略,(B) 在EBS磁碟區上使用加密的文件系統,"(C) 要隨機寫入數據,不要順序寫入數據",(D) 使用S3服務器端加密服務對磁碟區進行加密,cht,SAA,cht
"在審查業務應用程序時,解決方案架構師發現有一個關鍵應用程序目前調用的數據來自構建用戶電腦內的關係數據庫。為了降低業務中斷的風險,Solutions Architect希望將應用程序遷移到AWS中的高可用性多層解決方案。Solutions Architect應該採取什麼措施來盡可能減少業務中斷?","(A) 創建應用程式原始碼的引用套件,上傳到AWS Lambda,其中含有'創建將數據遷移到Amazon RDS數據庫的Lambda函數'的功能。","(B) 創建用戶桌面的映像,使用VM Import將其遷移到Amazon EC2,然後將EC2執行個體放置在Auto Scaling組中","(C) 在ApplicationLoad Balancer和Amazon RDS Multi-AZ DB執行個體後面的新Amazon EC2執行個體,前期在AWS上運行應用程序代碼。",(D) 使用AWS DMS將後端數據庫遷移到Amazon RDS Multi-AZ數據庫執行個體。 將應用程序代碼遷移到AWS Elastic Beanstalk。,cht,SAA,cht
一家公司正在構建一個提供動態事務交易的兩層式Web應用程序。數據層使用的是能在線事務處理(OLTP)的數據庫。您應利用哪些服務來啟用彈性和可擴展的Web層?,"(A) 彈性負載平衡,Amazon EC2和Auto Scaling","(B) 彈性負載平衡,具有多可用區的Amazon RDS和Amazon S3",(C) 具有多可用區和自動擴展的Amazon RDS,"(D) Amazon EC2,Amazon DynamoDB 和Amazon S3",cht,SAA,cht
"您的任務是將高吞吐量,分佈式,容錯的NoSQL數據存儲遷移到AWS。該系統非常佔用磁盤IO。哪個執行個體族最適合此工作負載?",(A) I2,(B) T2,(C) HS!,(D) R3,cht,SAA,cht
"在查看了初創公司的系統日誌之後,發現到其Web應用程序的流量出現了較大的隨機峰值。該公司希望配置一種經濟高效的Auto Scaling解決方案,以支持Web應用程序的高可用性。解決方案架構師應建議哪種擴展計劃來滿足公司的需求?",(A) 動態,(B) 預定,(C) 手動,(D) 生命週期,cht,SAA,cht
"在Amazon EC2執行個體上啟動的應用程序,需要發布有關使用Amazon SNS的客戶個人身份信息(PII)。該應用程序在Amazon VPC內的私有專用子網(Private Subnet)中啟動。下列哪個選項能允許應用程序以最安全的方式訪問同一區域中的服務端點?",(A) 使用internet gateway,(B) 使用AWS Private link,(C) 使用NAT閘道。,(D) 使用代理執行個體,cht,SAA,cht
"您有一個Web門戶,其底下由兩個服務組成。每個服務必須獨立擴展,且兩種服務應在同一域名下做使用。請問應該使用哪種架構配置方式?",(A) 使用一個AWS Classic負載均衡器。根據用戶來源IP在網頁伺服器中創建重導向。,"(B) 使用兩個AWS Application Load Balancer,分別給兩個服務。為兩者分配相同的CNAME。",(C) 使用一個AWS Application Load Balancer。 指定偵聽器規則以將請求路由到每個服務。,"(D) 使用兩個AWS Classic負載均衡器,分別給兩個服務。為兩者分配相同的CNAME。",cht,SAA,cht
"在Amazon EC2執行個體上運行的Web應用程序,將數據同步寫入配置為60個寫入容量單位的Amazon DynamoDB表。在正常運行期間,應用程序會以50 KB / s的速度寫入資源,但在高峰時段可以擴展到500 KB / s。當前,應用程序正在限制高峰時段DynamoDB表中的錯誤。為了以最少的應用程序更改來支持增加的流量,最有成本效益的更改是什麼?",(A) 使用Amazon SQS管理對DynamoDB表的寫入操作。,(B) 將DynamoDB表組態更改為600個寫入容量單位。,(C) 增加Amazon EC2執行個體的數量來支撐流量。,(D) 配置Amazon DynamoDB Auto Scaling以處理額外需求,cht,SAA,cht
"公司有一個生成發票並在線提供發票的應用程序。發票以PDF格式存儲在Amazon S3存儲桶中。客戶通常只在發票發行的月份內查看每張發票。但是,當需要以前的發票時,仍然要立即可取用。隨著公司客戶量上升,人們開始關切存儲成本上升的情況。下列選項,何者是存儲數據的最具成本效益的方法?","(A) 將Amazon S3用於當前發票。 設置生命週期規則,在30天後將發票遷移到GLACIER存儲類別。",(B) 將發票存儲為文本文件。 當客戶下載發票時使用Amazon CloudFront將發票從文本轉換為PDF。,"(C) 將發票以二進制儲存在Amazon RDS數據庫執行個體中。 當客戶要求發票時,從數據庫中檢索它們。","(D) 使用Amazon S3來存當前發票。 設置生命週期規則,在30天後將發票遷移到Amazon S3 標準-不常存取(S3 Standard-IA)。",cht,SAA,cht
將當前連接到EC2執行個體的EBS卷從一個可用區域移動到另一個可用區域的最佳方法是什麼?,(A) 分離該磁碟區並附加到另一個AZ中的EC2執行個體。,"(B) 在另一個可用區中創建一個新磁碟區,並將當前磁碟區指定為來源。","(C) 創建該磁碟區的快照,然後用該快照在另一個可用區中創建一個磁碟區","(D) 在可用區中創建一個新磁碟區,並將內容從一個磁碟區複製到另一個磁碟區。",cht,SAA,cht
"公司需要關係數據庫服務器上的底層操作系統權限。考量這個需求,解決方案架構師應該為此高可用性數據庫架構建議什麼方式?","(A) 啟用多個EC2執行個體,並透過資料庫的複寫組態設定,在兩個可用區域間做同步。",(B) 一個安裝了所選數據庫的獨立Amazon EC2執行個體。,(C) 具有佈建IOPS的多可用區配置中的Amazon RDS。,"(D) 將多個EC2執行個體分別放在兩個放置群組內,並透過資料庫的複寫組態設定進行同步。",cht,SAA,cht
"解決方案架構師需要設計一個Amazon EC2集群,以分析當前存儲在Amazon S3中的數據。關鍵要求是在Amazon EC2執行個體上在機器內分析數據時,需要利用最快的存儲類型方案。架構師應選擇以下哪種存儲類型以滿足要求?",(A) AWS Storage Gateway,(B) 使用佈建IOPS(PIOPS)的Amazon EBS,(C) 使用Cold HDD的Amazon EBS,(D) Amazon Glacier,cht,SAA,cht
"您的Web應用程序前端由Elastic LoadBalancer後的多個EC2執行個體組成。您已將ELB配置為對這些EC2執行個體執行運行狀況檢查,如果某個執行個體未能通過運行狀況檢查,那麼哪個語句是正確的?",(A) 執行個體被ELB自動終止,"(B) 該執行個體由ELB隔離,進行根本原因分析。",(C) 執行個體被ELB自動替換,(D) ELB停止向未通過其運行狀況檢查的執行個體發送流量。,cht,SAA,cht
"一家公司在本地機房內託管網站,該網站混合了靜態和動態內容,但是用戶在加載靜態文件時會遇到延遲。哪種AWS服務可以幫助減少延遲?",(A) 以本地服務器為來源的Amazon CloudFront,(B) ELB應用程序負載平衡器,(C) Amazon Route 53 延遲路由,"(D) 用Amazon EFS儲存和提供靜態文件
2020/11/03(二)",cht,SAA,cht
"在為彈性負載均衡器後面的Web應用程序設計運行狀況檢查時,適合做下列哪一種運行狀況檢查?",(A) TCP健康檢查,(B) UDP健康檢查,(C) HTTP健康檢查,(D) TCP和UDP的組合健康檢查,cht,SAA,cht
"當前已附加到EC2執行個體的EBS卷,如何從一個可用區遷移到另一個可用區?","(A) 只需在另一個可用區中創建一個新磁碟區,然後將原始磁碟區指定為來源","(B) 分離該磁碟區,並將其附加到其他可用區中的另一個EC2執行個體","(C) 創建該磁碟區的快照,並用此快照,從另一個可用區中創建一個新磁碟區","(D) 分離該磁碟區,然後使用ec2-migrate-volume命令將其移至另一個可用區",cht,SAA,cht
"您有一個在Amazon Elastic Compute Cloud執行個體上運行的應用程序,該應用程序會把5 GB大小的視頻上傳到Amazon Simple Storage Service(S3)。視頻上傳花費的時間比預期的長,從而導致應用程序性能不佳。哪種方法將有助於提高應用程序的性能?",(A) 啟用增強型聯網,(B) 使用Amazon S3分段上傳,(C) 讓Amazon CloudFront 使用HTTP POST方法來減少延遲。,"(D) 使用Amazon Elastic Block Store佈建IOP,並使用Amazon EBS-優化執行個體",cht,SAA,cht
"有一個應用程序,目前在多個Amazon EC2執行個體上運行。每個正在運行應用程序的執行個體都必須有權訪問共享檔案系統。數據應存儲在哪裡?",(A) Amazon S3,(B) Amazon DynamoDB,(C) Amazon EFS,(D) Amazon EBS,cht,SAA,cht
"有一個Web應用程序,允許客戶將訂單上傳到S3存儲桶。而後產生Amazon S3事件去觸發Lambda函數,此函數會將訂單上傳的消息插入SQS隊列,並讓單個EC2執行個體從隊列中讀取消息,進行處理,然後將其存儲在按唯一訂單ID劃分的DynamoDB表中。
現在預計下個月的訪問量將增加10倍,並且解決方案架構師正在審查該架構是否存在擴展問題。 可能需要重新架構哪個組件才能進行擴展以適應新的流量?",(A) Lambda函數,(B) SQS隊列,(C) EC2執行個體,(D) DynamoDB表,cht,SAA,cht
"一位同事詢問您有關如何在AWS上輕鬆部署,監視和擴展三層LAMP(Linux,Apache,MySQL,PHP)應用程序的建議。您的同事有時間和人員限制,想以最少的精力部署和管理應用程序。您會建議什麼AWS服務?",(A) Data Pipeline,(B) Elastic Beanstalk,(C) CloudFormation,(D) CodeDeploy,cht,SAA,cht
填寫空白:在AWS中創建的資源由稱為__________的唯一標識符標識,(A) Amazon Resource Number,(B) Amazon Resource Nametag,(C) Amazon Resource Name,(D) Amazon Resource Namespace,cht,SAA,cht
"一家公司希望將三層Web應用程序遷移到AWS。基於軟體使用權的考量,客戶希望能夠控制機器擺放的位置,並且能對機器所使用的CPU與網路封包都能控管。解決方案架構師應選擇哪種計費方案來完成此任務?",(A) EC2預留執行個體,(B) EC2競價型執行個體,(C) EC2專用主機,(D) EC2放置組,cht,SAA,cht
"託管在EC2執行個體上的應用程序通過ELB接收HTTP請求。每個請求都有一個X-Forwarded-For請求標頭,其中包含三個IP地址。以下哪個IP地址將成為此標頭的一部分?",(A) ELB的IP地址,(B) 轉發請求的IP地址,(C) 客戶端的IP地址,(D) CloudWatch的IP地址,cht,SAA,cht
"下面哪一件事,不能透過AWS Data Pipeline來完成?","(A) 定期訪問儲存的數據,進行大規模高效轉換和處理
將結果轉移到另一個AWS服務。","(B) 在指定的時間間隔內,在本地數據源外和不同的AWS計算、儲存服務之間移動數據。",(C) 根據已存儲的數據生成報告。,(D) 創建容錯、可重複及高可用的複雜數據處理的資源和程序。,cht,SAA,cht
"解決方案架構師需要設計一種解決方案,使安全團隊能夠檢測,查看和執行對雲環境中發生的安全事件的根本原因分析。架構師必須為當前或未來所有區域內發生的API事件全部集中起來做瀏覽。架構師應如何完成此任務?","(A) 在每個單獨的區域中啟用AWS CloudTtail日誌記錄,對以後的所有區域重複此操作。","(B) 為所有區域的所有AWS服務啟用Amazon CloudWatch日誌,並將所有日誌集中在單個Amazon S3儲存貯體中","(C) 啟用AWS Trusted Advisor安全檢查,並報告所有區域的所有安全事件。","(D) 通過創建新線索來啟用AWS CloudTrail,並將該線索應用於所有區域",cht,SAA,cht
"解決方案架構師正在設計AWS中的應用程序。出於安全原因,架構師不得在Internet上公開應用程序或數據庫層。該應用程序必須是低成本,且前端具有可擴展性。數據庫和應用程序層必須僅具有單向訪問Internet的權限,才能下載軟件和補丁程序更新。哪種解決方案有助於滿足這些要求?","(A) 使用NAT 閘道當作應用程序層的前端,並讓私有資源能夠訪問網際網路","(B) 使用基於Amazon EC2的代理服務器作為應用程序層的前端,並使用NAT閘道允許私有資源訪問網際網路","(C) 使用ELB Classic負載平衡器作為應用程序層的前端,並使用Amazon EC2代理服務器以允許私有資源訪問網際網路。","(D) 使用ELB Classic負載平衡器作為應用程序層的前端,並使用NAT 閘道來允許私有資源訪問網際網路",cht,SAA,cht
"解決方案架構師正在AWS上設計一個使用持久性區塊存儲服務的應用程序。且數據在靜置的時候,必須加密。哪種解決方案符合要求?",(A) 在Amazon EC2執行個體上啟用SSL。,"(B) 為Amazon EC2執行個體,配置加密Amazon EBS磁碟區。",(C) 在Amazon S3上啟用服務器端加密。,(D) 加密Amazon EC2執行個體存放區。,cht,SAA,cht
"一旦RDS服務啟用了哪項功能後,就會獲得高可用與容錯的能力?",(A) 客製化部署,(B) 應用流客製化,(C) 日誌事件,(D) 多可用區部署,cht,SAA,cht
"您的Amazon EC2執行個體必須訪問AWS提供的API,因此您在現有子網中創建了NAT網關。但當您嘗試訪問AWS API時,卻失敗了。請問為什麼訪問會失敗?",(A) NAT閘道沒有到虛擬私有閘道的路由,(B) 執行個體與NAT網關不在同一子網,(C) NAT閘道子網沒有串接到網際網路閘道的路由,(D) 執行個體需要一個IAM角色來授予對NAT網關的訪問權限,cht,SAA,cht
"解決方案架構師正在為公司設計共享文件系統,多個用戶將在任何指定時間訪問它。不同的團隊將擁有自己的目錄,且公司希望保護文件的安全性,以便用戶只能訪問其團隊擁有的文件。解決方案架構師應如何設計?",(A) 使用Amazon EFS並通過文件層級限控制權限。,(B) 使用Amazon S3並通過ACL控制權限。,(C) 使用Amazon EFS並通過安全組控制權限。,(D) 使用AWS Storage Gateway並通過AWS Identity and Access Management(IAM)控制權限,cht,SAA,cht
